path,page,page_url,title_guess,text_preview
docs_core/calendrier_reforme.pdf,1,/docs_core/calendrier_reforme.pdf#page=1,Toutes les entreprises devront recevoir leurs factures au format électronique Les très petites entreprises/petites et mo,Toutes les entreprises devront recevoir leurs factures au format électronique Les très petites entreprises/petites et moyennes entreprises devront émettre les factures au format électronique* Les grandes entreprises et les entreprises de taille intermédiaire devront émettre les factures au format électronique *Même calendrier pour les transmissions des données de transaction « e-reporting » Calendrier de la réforme de la facturation électronique 01/09/2027
docs_core/circuit_transmission_factures_donnees.pdf,1,/docs_core/circuit_transmission_factures_donnees.pdf#page=1,- -,- -
docs_core/depliant_reforme_generique.pdf,1,/docs_core/depliant_reforme_generique.pdf#page=1,Plus juste Plus simple Plus efficace La Facturation électronique arrive en 2026 Les Finances publiques vous accompagnent,Plus juste Plus simple Plus efficace La Facturation électronique arrive en 2026 Les Finances publiques vous accompagnent Rendez-vous dans l’espace dédié à la facturation électronique sur le site impots.gouv.fr > Professionnel > Gérer mon entreprise/association > Je passe à la facturation électronique POUR EN SAVOIR PLUS Direction générale des Finances publiques Août 2025 6Calendrier du déploiement de la facturation électronique et du e-reporting. Les Finances publiques vous accompagnent mais aus
docs_core/depliant_reforme_generique.pdf,2,/docs_core/depliant_reforme_generique.pdf#page=2,1Quels sont les bénéfices de la facturation électronique ? 5Comment émettre et recevoir vos factures ou transmettre vos ,"1Quels sont les bénéfices de la facturation électronique ? 5Comment émettre et recevoir vos factures ou transmettre vos données sous format électronique ? 2 La facturation électronique, qu’est-ce-que c’est ? À partir du 1er septembre 2026, toutes les entreprises passent à la facturation électronique pour : À partir du 1er septembre 2026, vous devrez désormais transmettre vos factures par l’intermédiaire d’une plateforme agréée par l’État, directement ou au travers d’une solution compatible. Chaq"
docs_core/documentation_juridique.pdf,1,/docs_core/documentation_juridique.pdf#page=1,Réforme de la facturation électronique Documents de référence ➢ Article 123 de la loi de finances pour 2026 ➢ Évaluation,Réforme de la facturation électronique Documents de référence ➢ Article 123 de la loi de finances pour 2026 ➢ Évaluation préalable de l'article 28 (devenu article 123) du projet de loi de finances pour 2026 (pages 281 à 300) ➢ Décret n°2024-266 du 25 mars 2024 relatif à la généralisation de la facturation électronique dans les transactions entre assujettis à la taxe sur la valeur ajoutée et à la transmission des données de transaction ➢ Article 91 de la loi de finances pour 2024 prévoyant les no
docs_core/donnees_facture_intro.pdf,1,/docs_core/donnees_facture_intro.pdf#page=1,Données de facture listées à l’article 41 septies D de l’annexe IV au CGI à transmettre à l’administration en applicatio,"Données de facture listées à l’article 41 septies D de l’annexe IV au CGI à transmettre à l’administration en application de l’article 289 bis du même code Tableau récapitulatif des données de facture à transmettre à l'administration (pour les opérations dites « domestiques », entre deux entreprises assujetties à la TVA établies en France) Attendue à compter de Référence à l’article 41 septies D de l’annexe IV au CGI Donnée de la facture Données obligatoires présentes sur toutes les factures à t"
docs_core/donnees_facture_intro.pdf,2,/docs_core/donnees_facture_intro.pdf#page=2,1/09/2026 Date de l’acompte versé si elle est différente de la date d’émission de la facture Date de versement de l’acom,"1/09/2026 Date de l’acompte versé si elle est différente de la date d’émission de la facture Date de versement de l’acompte (si différente de la date de la facture) Attendue à compter de Référence à l’article 41 septies D de l’annexe IV au CGI Donnée de la facture Autres données obligatoires à transmettre à l’administration, présentes sur certaines factures uniquement (cela va dépendre de l’opération) 1/09/2027 Minoration de prix (rabais, remises, ristournes) Minoration du prix (rabais, remises,"
docs_core/dossier_presse_campagne_2026.pdf,1,/docs_core/dossier_presse_campagne_2026.pdf#page=1,dossier_presse_campagne_2026 page 1,
docs_core/dossier_presse_campagne_2026.pdf,2,/docs_core/dossier_presse_campagne_2026.pdf#page=2,dossier_presse_campagne_2026 page 2,
docs_core/dossier_presse_campagne_2026.pdf,3,/docs_core/dossier_presse_campagne_2026.pdf#page=3,dossier_presse_campagne_2026 page 3,
docs_core/dossier_presse_campagne_2026.pdf,4,/docs_core/dossier_presse_campagne_2026.pdf#page=4,dossier_presse_campagne_2026 page 4,
docs_core/dossier_presse_campagne_2026.pdf,5,/docs_core/dossier_presse_campagne_2026.pdf#page=5,dossier_presse_campagne_2026 page 5,
docs_core/dossier_presse_campagne_2026.pdf,6,/docs_core/dossier_presse_campagne_2026.pdf#page=6,dossier_presse_campagne_2026 page 6,
docs_core/dossier_presse_campagne_2026.pdf,7,/docs_core/dossier_presse_campagne_2026.pdf#page=7,dossier_presse_campagne_2026 page 7,
docs_core/dossier_presse_campagne_2026.pdf,8,/docs_core/dossier_presse_campagne_2026.pdf#page=8,dossier_presse_campagne_2026 page 8,
docs_core/dossier_presse_campagne_2026.pdf,9,/docs_core/dossier_presse_campagne_2026.pdf#page=9,• • • • • • •,• • • • • • •
docs_core/dossier_presse_campagne_2026.pdf,10,/docs_core/dossier_presse_campagne_2026.pdf#page=10,• •,• •
docs_core/dossier_presse_campagne_2026.pdf,11,/docs_core/dossier_presse_campagne_2026.pdf#page=11,• • • • • •,• • • • • •
docs_core/dossier_presse_campagne_2026.pdf,12,/docs_core/dossier_presse_campagne_2026.pdf#page=12,• • • • • o o o o o • o o o • o o o,• • • • • o o o o o • o o o • o o o
docs_core/dossier_presse_campagne_2026.pdf,13,/docs_core/dossier_presse_campagne_2026.pdf#page=13,➢ ➢ ➢ ➢,➢ ➢ ➢ ➢
docs_core/dossier_presse_campagne_2026.pdf,14,/docs_core/dossier_presse_campagne_2026.pdf#page=14,• • •,• • •
docs_core/dossier_presse_campagne_2026.pdf,15,/docs_core/dossier_presse_campagne_2026.pdf#page=15,• •,• •
docs_core/dossier_presse_campagne_2026.pdf,16,/docs_core/dossier_presse_campagne_2026.pdf#page=16,• • •,• • •
docs_core/dossier_presse_campagne_2026.pdf,17,/docs_core/dossier_presse_campagne_2026.pdf#page=17,• •,• •
docs_core/dossier_presse_campagne_2026.pdf,18,/docs_core/dossier_presse_campagne_2026.pdf#page=18,• • •,• • •
docs_core/dossier_presse_campagne_2026.pdf,19,/docs_core/dossier_presse_campagne_2026.pdf#page=19,dossier_presse_campagne_2026 page 19,
docs_core/dossier_presse_campagne_2026.pdf,20,/docs_core/dossier_presse_campagne_2026.pdf#page=20,dossier_presse_campagne_2026 page 20,
docs_core/dossier_presse_campagne_2026.pdf,21,/docs_core/dossier_presse_campagne_2026.pdf#page=21,• • •,• • •
docs_core/dossier_presse_campagne_2026.pdf,22,/docs_core/dossier_presse_campagne_2026.pdf#page=22,dossier_presse_campagne_2026 page 22,•
docs_core/dossier_presse_campagne_2026.pdf,23,/docs_core/dossier_presse_campagne_2026.pdf#page=23,dossier_presse_campagne_2026 page 23,
docs_core/dossier_presse_campagne_2026.pdf,24,/docs_core/dossier_presse_campagne_2026.pdf#page=24,dossier_presse_campagne_2026 page 24,
docs_core/faq_je_decouvre.pdf,1,/docs_core/faq_je_decouvre.pdf#page=1,Foire aux questions – Je découvre la facturation électronique 1. Questions communes à la facturation électronique et à l,Foire aux questions – Je découvre la facturation électronique 1. Questions communes à la facturation électronique et à la transmission de données de transaction et de paiement (e-reporting) 1.1 Comment déterminer si l’opération entre dans le champ de la facturation électronique ou de la transmission d’information à l’administration ( e-reporting ) ? 1.2 Les opérations en dehors du champ d'application de la TVA seront-elles soumises aux obligations de facturation électronique ou de e-reporting (p
docs_core/faq_je_decouvre.pdf,2,/docs_core/faq_je_decouvre.pdf#page=2,5.3 Si une facture est émise électroniquement conformément à l’article 289 bis du CGI par une entreprise non encore soum,"5.3 Si une facture est émise électroniquement conformément à l’article 289 bis du CGI par une entreprise non encore soumise à l’obligation d’émission, l’entreprise destinataire aura-t- elle l’obligation d’accepter cette facture électronique ? 6. Facturation électronique (e-invoicing) – données de factures 6.1 Est-ce que l’administration va récupérer toutes les mentions portées sur les factures ? 6.2 Qui se charge de l’extraction des données de la facture à destination de l’administration fiscale"
docs_core/faq_je_decouvre.pdf,3,/docs_core/faq_je_decouvre.pdf#page=3,1. Questions communes à la facturation électronique et au e-reporting 1.1 Comment déterminer si l’opération entre dans l,"1. Questions communes à la facturation électronique et au e-reporting 1.1 Comment déterminer si l’opération entre dans le champ de la facturation électronique ou de la transmission d’information à l’administration (e-reporting) ? Il convient tout d’abord de regarder la qualité de votre client. • Si votre client est un particulier ou une personne morale non assujettie, qu’ils soient en France ou à l’étranger , alors vous devez transmettre à l’administration des données concernant ces opérations d"
docs_core/faq_je_decouvre.pdf,4,/docs_core/faq_je_decouvre.pdf#page=4,"Par exemple, un médecin généraliste ou un ostéopathe devra avoir choisi une plateforme agréée, dès le 1 er septembre 202","Par exemple, un médecin généraliste ou un ostéopathe devra avoir choisi une plateforme agréée, dès le 1 er septembre 2026, afin de recevoir les factures de ses fournisseurs d’énergie ou d’accès internet, qui seront tenus d’émettre l’ensemble de leurs factures sous format électronique. 1.3. Les TPE/PME pourront-elles anticiper leur entrée dans la réforme ? Est-ce que l’entrée anticipée vaut pour la facturation électronique et la transmission des données de transactions (e-reporting) ? Les TPE/PME"
docs_core/faq_je_decouvre.pdf,5,/docs_core/faq_je_decouvre.pdf#page=5,3. Facturation électronique 3.1 Comment vais-je facturer demain ? Est-ce que je pourrai toujours envoyer directement une,3. Facturation électronique 3.1 Comment vais-je facturer demain ? Est-ce que je pourrai toujours envoyer directement une facture à un client ? Les entreprises soumises à l’obligation d’émission adresseront leurs factures à leurs clients professionnels par l’intermédiaire obligatoire d’une plateforme agréée qui se chargera de l’envoi effectif des factures au format électronique à la plateforme agréée choisie par le client. Les règles de facturation restent identiques. Il est rappelé qu'un PDF sim
docs_core/faq_je_decouvre.pdf,6,/docs_core/faq_je_decouvre.pdf#page=6,3.5 À quel rythme dois-je déposer une facture électronique ? Les modalités de facturation restent identiques : les factu,"3.5 À quel rythme dois-je déposer une facture électronique ? Les modalités de facturation restent identiques : les factures doivent, en principe, être émises dès la réalisation de la livraison de biens ou de la prestation de services (article 289-I.3 alinéa 1 du CGI). La facture doit être émise dès la réalisation du fait générateur retenu pour l’opération en matière de TVA. L’émission ou la transmission d’une facture électronique doit satisfaire à ces principes : les assujettis continueront donc"
docs_core/faq_je_decouvre.pdf,7,/docs_core/faq_je_decouvre.pdf#page=7,5.3 Si une facture est émise électroniquement conformément à l’article 289 bis du CGI par une entreprise non encore soum,"5.3 Si une facture est émise électroniquement conformément à l’article 289 bis du CGI par une entreprise non encore soumise à l’obligation d’émission, l’entreprise destinataire aura-t- elle l’obligation d’accepter cette facture électronique ? Au 1er septembre 2026, l’obligation de réception des factures sous format électronique sera applicable à toutes les entreprises quelle que soit leur taille ou leur forme juridique. Le destinataire d’une facture aura l'obligation et devra donc être en capaci"
docs_core/faq_je_decouvre.pdf,8,/docs_core/faq_je_decouvre.pdf#page=8,7.2 Les opérations hors champ de la TVA doivent-elles faire l’objet d’une transmission d’information à l’administration?,7.2 Les opérations hors champ de la TVA doivent-elles faire l’objet d’une transmission d’information à l’administration? Seules les opérations qui rentrent dans le champ d’application de la TVA et mentionnées à l’article 290 du CGI sont soumises au dispositif de transmission d’informations à l’administration. Les opérations hors du champ de la TVA sont donc exclues du e-reporting. 8. Transmission des données de transaction (e-reporting) – entrée en vigueur 8.1 Quel est le calendrier de l’obligat
docs_core/faq_je_decouvre.pdf,9,/docs_core/faq_je_decouvre.pdf#page=9,9.3 Sous quel délai dois-je envoyer les données de transactions ? Les données de transaction ne sont pas à transmettre a,"9.3 Sous quel délai dois-je envoyer les données de transactions ? Les données de transaction ne sont pas à transmettre au fil de l’eau comme les factures électroniques ou les données de facture. La fréquence de transmission est définie par le régime d’imposition de l’entreprise à la TVA. Par exemple si vous êtes franchisé en base, vous les transmettrez tous les deux mois. En revanche si votre entreprise est soumise au régime réel normal mensuel, la transmission des données se fera trois fois par"
docs_core/faq_je_decouvre.pdf,10,/docs_core/faq_je_decouvre.pdf#page=10,Un document annexe récapitule les fréquences et les échéances de transmission de ces données (Tableau – Fréquences et dé,"Un document annexe récapitule les fréquences et les échéances de transmission de ces données (Tableau – Fréquences et délais de transmission des données de transaction et de paiement). 11. Facturation électronique impliquant les entités publiques 11.1 Quelles règles sont applicables aux personnes publiques en matière de facturation électronique ? Depuis le 1er janvier 2017, l’État, les collectivités territoriales et les établissements publics sont tenus de recevoir les factures électroniques émi"
docs_core/faq_je_decouvre.pdf,11,/docs_core/faq_je_decouvre.pdf#page=11,11.2 Les personnes morales de droit public seront-elles dans l'obligation de recevoir des factures électroniques au sens,"11.2 Les personnes morales de droit public seront-elles dans l'obligation de recevoir des factures électroniques au sens de l'article 289 bis (un des trois formats du socle et un nombre de données structurées) ? Les dispositions du Code de la commande publique sont alignées sur le dispositif de facturation électronique prévu à l'article 289 bis du CGI. À compter du 1er septembre 2026, toutes les entités publiques seront en capacité de réceptionner les factures dans un format électronique avec un"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,1,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=1,12/02/2026 Présentation de la réforme aux entreprises étrangères sans établissement stable en France 10 février 2026,12/02/2026 Présentation de la réforme aux entreprises étrangères sans établissement stable en France 10 février 2026
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,2,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=2,Direction générale des Finances publiques 2 Les grands principes de la réforme,Direction générale des Finances publiques 2 Les grands principes de la réforme
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,3,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=3,Direction générale des Finances publiques 3 Une réforme structurante pour l’économie Cette réforme répond à une double a,Direction générale des Finances publiques 3 Une réforme structurante pour l’économie Cette réforme répond à une double attente exprimée par les acteurs économiques et institutionnels : améliorer la performance collective des entreprises françaises et alléger leurs charges administratives. => Elle représente une opportunité unique de repenser l’efficacité administrative et la compétitivité économique. ● renforcer la compétitivité des entreprises grâce aux gains de la dématérialisation ; ● amélior
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,4,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=4,Quelles sont les entités concernées par la réforme ? Direction générale des Finances publiques 4 La réforme concerne l’e,"Quelles sont les entités concernées par la réforme ? Direction générale des Finances publiques 4 La réforme concerne l’ensemble des entités soumises à la TVA (les assujettis). Toutes les entreprises quel que soit le chiffre d’affaires réalisé et quelle que soit leur forme juridique :  Y compris les entreprises bénéficiant de la franchise en base ou du RFA (remboursement forfaitaire agricole).  Y compris les professions libérales, les indépendants et les micro-entrepreneurs.  Y compris les ent"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,5,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=5,La taille des entreprises Direction générale des Finances publiques 5 La taille de l’entreprise est appréciée selon troi,"La taille des entreprises Direction générale des Finances publiques 5 La taille de l’entreprise est appréciée selon trois critères : effectif, chiffre d’affaires et total du bilan - Microentreprise : effectif < 10 personnes et chiffre d'affaires ou total du bilan annuel < 2 M€ ; - PME : effectif < 250 personnes et chiffre d’affaires annuel < 50 M€ ou dont le total de bilan < 43 M€ ; - ETI : entreprise qui n'appartient pas à la catégorie des PME et effectif < 5000 personnes et chiffre d'affaires "
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,6,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=6,Les trois volets de la réforme Direction générale des Finances publiques 6 La facturation électronique (e-invoicing) S’a,"Les trois volets de la réforme Direction générale des Finances publiques 6 La facturation électronique (e-invoicing) S’applique à toutes les opérations commerciales réalisées entre des assujettis à la TVA établis en France, y compris les franchisés en base (B2B). Exceptions : I. Opérations exonérées (art. 261 à 261 E du CGI) et bénéficiant d’une dispense de facturation II. Transactions donnant lieu à un marché de défense au de sécurité au sens de la commande publique La transmission des données "
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,7,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=7,Le calendrier du déploiement de la réforme Direction générale des Finances publiques 7 1er septembre 2026 1er septembre ,"Le calendrier du déploiement de la réforme Direction générale des Finances publiques 7 1er septembre 2026 1er septembre 2027  Obligation de réception des factures électroniques pour les entreprises établies en France, quelle que soit leur taille  Obligation d’émission des factures électroniques et de e-reporting pour les grande entreprises et les entreprises de taille intermédiaire  Obligation d’émission des factures électroniques et de e-reporting pour les TPE, PME et micro entreprises au pl"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,8,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=8,Qu’est-ce qu’une facture électronique ? Direction générale des Finances publiques 8 Il ne s’agit pas d’un document PDF a,"Qu’est-ce qu’une facture électronique ? Direction générale des Finances publiques 8 Il ne s’agit pas d’un document PDF adressé par mail. Une facture électronique est une facture émise, transmise et reçue sous une forme dématérialisée et qui contient des données structurées, ce qui permet de les exploiter électroniquement.  C’est un fichier dont les données sont organisées pour être lisibles automatiquement par des logiciels informatiques.  La facture sera horodatée dès son dépôt sur la platefo"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,9,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=9,Les données de la facture électronique et du e-reporting Direction générale des Finances publiques 9 Sur les centaines d,"Les données de la facture électronique et du e-reporting Direction générale des Finances publiques 9 Sur les centaines de données possibles et habituelles portées sur une facture, une trentaine sont transmises à l’administration dont 4 nouvelles données : Numéro de SIREN de l’émetteur de la facture Numéro de SIREN du destinataire Date d’émission de la facture Numéro unique de la facture Mention de la catégorie de l’opération Option pour le paiement de la TVA sur les débits Total hors taxe par ta"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,10,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=10,10 Entreprises Fournisseurs et acheteurs équipés ou non d’une solution de dématérialisation en interne ou en externe. Pl,10 Entreprises Fournisseurs et acheteurs équipés ou non d’une solution de dématérialisation en interne ou en externe. Plateformes agréées Prestataires offrant des services de dématérialisation des factures. Seules les plateformes agréées pourront transmettre les factures à leur destinataire et transmettre les données des factures et de transactions au concentrateur de données. Concentrateur de données - annuaire des entreprises Outils publics ayant pour rôle : - la réception des données des fact
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,11,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=11,11 Le service annuaire Direction générale des Finances publiques 11 Ouvert en consultation depuis le 18 septembre 2025. ,"11 Le service annuaire Direction générale des Finances publiques 11 Ouvert en consultation depuis le 18 septembre 2025. L’annuaire central constitue le référentiel qui recense les entreprises et entités publiques assujetties à la TVA et dans le champ de la réforme : pour chacune, il indique la plateforme agréée qui gère ses données et les adresses électroniques de facturation. Il permet de : ● vérifier si une entreprise est concernée par la réforme ; ● identifier si elle a une plateforme de réce"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,12,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=12,"Les plateformes agréées Direction générale des Finances publiques 12 Missions des plateformes agréées : ● émettre, trans","Les plateformes agréées Direction générale des Finances publiques 12 Missions des plateformes agréées : ● émettre, transmettre et réceptionner les factures électroniques du fournisseur au client ; ● extraire les données de facturation, de transaction et de paiement ou les réceptionner et les transmettre à l’administration ; ● gérer et transmettre le cycle des vie des factures émises et reçues ; ● mettre à jour l’annuaire des destinataires des factures pour ses clients. Toutes les entreprises sou"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,13,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=13,13 Les plateformes agréées Plateforme agréée – Facturation électronique Marque de garantie destinée aux intermédiaires i,13 Les plateformes agréées Plateforme agréée – Facturation électronique Marque de garantie destinée aux intermédiaires indispensables aux échanges de factures entre entreprises. Solution compatible – Facturation électronique Logotype destiné aux solutions logicielles disposant des fonctionnalités compatibles avec les formats imposés par la réforme et raccordées à au moins une plateforme agréée. L’administration publie la liste des plateformes agréées sur impots.gouv.fr : https://www.impots.gouv.
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,14,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=14,14 Le choix de la plateforme agréée est une décision de gestion qui relève du chef d’entreprise Le chef d’entreprise doi,"14 Le choix de la plateforme agréée est une décision de gestion qui relève du chef d’entreprise Le chef d’entreprise doit se poser les questions suivantes :  Suis-je déjà équipé d’un logiciel (de facturation, de caisse, ERP, logiciel de gestion, logiciel comptable) ?  Suis-je accompagné par un comptable ? => Dans l’un ou l’autre des cas, je me rapproche de cet intermédiaire pour m’accompagner et me conseiller.  Je n’ai ni comptable, ni logiciel de facturation. Þ Dans ce cas, je dois m’équiper"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,15,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=15,Direction générale des Finances publiques 15 La réforme pour les entreprises étrangères sans établissement stable en Fra,Direction générale des Finances publiques 15 La réforme pour les entreprises étrangères sans établissement stable en France
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,16,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=16,16 La situation des assujettis non établis en France Direction générale des Finances publiques 16 Les entreprises étrang,"16 La situation des assujettis non établis en France Direction générale des Finances publiques 16 Les entreprises étrangères sans établissement stable en France (EESEF) , au sens de la TVA, n’entrent pas dans le champ de l’e-invoicing. Elles pourront être soumises à l’ obligation d’ e-reporting de transaction et éventuellement de l’ e-reporting de paiement, selon les opérations réalisées en France (opérations visées au II de l’article 290 du CGI). ➔ Si elles réalisent une livraison de biens ou u"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,17,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=17,La situation des assujettis non établis en France Direction générale des Finances publiques 17 Exemples d’opérations sou,La situation des assujettis non établis en France Direction générale des Finances publiques 17 Exemples d’opérations soumises au e-reporting (assujetti identifié à la TVA) :  Un assujetti non établi effectue des ventes de biens au départ de la France vers des non-assujettis domiciliés en France (y compris biens d’occasions soumis à la TVA sur la marge) ;  Un assujetti non établi effectue des ventes de biens depuis un autre État membre vers des non-assujettis établis en France sans relever du r
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,18,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=18,"Direction générale des Finances publiques 18  En matière de B2C - Transactions réalisées entre un fournisseur, assujett","Direction générale des Finances publiques 18  En matière de B2C - Transactions réalisées entre un fournisseur, assujetti à la TVA non établi en France, et un client non-assujetti (ex : particulier, association à but non lucratif) : => Transmission des données cumulées pour chaque journée de la période avec les bases HT par taux de TVA et les montants de TVA.  En matière de B2B international - Transactions réalisées entre deux assujettis à la TVA dont l’un est établi en France et l’autre au sei"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,19,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=19,19 Fréquence et délais de transmission des données de transaction et de paiement Direction générale des Finances publiqu,19 Fréquence et délais de transmission des données de transaction et de paiement Direction générale des Finances publiques 19
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,20,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=20,20 Les sanctions en cas d’absence de transmission des données Direction générale des Finances publiques 20  Droit à l’e,20 Les sanctions en cas d’absence de transmission des données Direction générale des Finances publiques 20  Droit à l’erreur : les amendes ne sont pas applicables en cas de première infraction commise au cours de l’année civile et des trois années précédentes lorsque l’infraction a été réparée spontanément dans les 30 jours suivant une première demande de l’administration.
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,21,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=21,21 Le service annuaire Direction générale des Finances publiques 21 Le fait d'être dans l'annuaire ne crée pas nécessair,"21 Le service annuaire Direction générale des Finances publiques 21 Le fait d'être dans l'annuaire ne crée pas nécessairement d'obligation pour les entreprises étrangères non établies en France. Les entreprises étrangères non établies en France peuvent faire du e-reporting sans être dans l’annuaire. En revanche, si les elles souhaitent recevoir des factures, elles devront figurer dans l’annuaire. Les entités figurant dans l’annuaire sont celles qui disposent d’un n° SIREN et qui sont assujetties"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,22,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=22,Direction générale des Finances publiques 22 Documentation et Contacts,Direction générale des Finances publiques 22 Documentation et Contacts
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,23,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=23,23 Un espace dédié sur impots.gouv.fr avec de nombreuses ressources disponibles ● 7 questions/réponses en page d’accueil,23 Un espace dédié sur impots.gouv.fr avec de nombreuses ressources disponibles ● 7 questions/réponses en page d’accueil ● 1 dépliant pour une information de 1er niveau ● 10 fiches pédagogiques à destination des TPE/PME ● 2 foires aux questions ● 1 outil d’auto-diagnostic pour permettre aux entreprises de connaître leurs obligations ● 1 présentation de la réforme en anglais L’annuaire de la facturation électronique https://www.economie.gouv.fr/actualites/ facturation-electronique-ouverture-de-la
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,24,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=24,24Direction générale des Finances publiques 24 Contacts à la DINR ● Accueil fiscal des Non-résidents (AFNR) : +33(0)1 72,"24Direction générale des Finances publiques 24 Contacts à la DINR ● Accueil fiscal des Non-résidents (AFNR) : +33(0)1 72 95 20 31, du lundi au vendredi de 9h à 16h ; ● Messagerie sécurisée, disponible depuis votre espace professionnel. Merci pour votre attention"
docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf,25,/docs_international/webinaire_entreprises_etrangeres_2026_fr.pdf#page=25,Direction générale des Finances publiques 25 Questions - réponses,Direction générale des Finances publiques 25 Questions - réponses
docs_international/webinar_foreign_companies_2026_en.pdf,1,/docs_international/webinar_foreign_companies_2026_en.pdf#page=1,02/04/2026 Overview of the E-Invoicing Reform for Foreign Companies Without a Permanent Establishment in France 10 Febru,02/04/2026 Overview of the E-Invoicing Reform for Foreign Companies Without a Permanent Establishment in France 10 February 2026
docs_international/webinar_foreign_companies_2026_en.pdf,2,/docs_international/webinar_foreign_companies_2026_en.pdf#page=2,Public Finances Directorate General 2 Key principles of the reform,Public Finances Directorate General 2 Key principles of the reform
docs_international/webinar_foreign_companies_2026_en.pdf,3,/docs_international/webinar_foreign_companies_2026_en.pdf#page=3,Public Finances Directorate General 3 A structural reform for the economy The reform addresses the dual expectation voic,Public Finances Directorate General 3 A structural reform for the economy The reform addresses the dual expectation voiced by economic and institutional stakeholders of improving the collective performance of French companies and reducing red tape. => It represents a unique opportunity to rethink administrative efficiency and economic competitiveness.  To boost the competitiveness of companies through the use of paperless procedures;  To step up the fight against VAT fraud so that law-abiding 
docs_international/webinar_foreign_companies_2026_en.pdf,4,/docs_international/webinar_foreign_companies_2026_en.pdf#page=4,Which entities are affected by the reform? Public Finances Directorate General 4 The reform applies to all entities subj,"Which entities are affected by the reform? Public Finances Directorate General 4 The reform applies to all entities subject to VAT (taxable persons). All companies regardless of their turnover or legal form:  Including companies benefitting from the VAT exemption scheme or the flat-rate agricultural refund regime (RFA).  Including self-employed professionals, freelancers and micro-entrepreneurs.  Including foreign companies when their transactions are subject to French VAT. Public entities wh"
docs_international/webinar_foreign_companies_2026_en.pdf,5,/docs_international/webinar_foreign_companies_2026_en.pdf#page=5,The three components of the reform Public Finances Directorate General 5 E-invoicing is applicable to: commercial transa,"The three components of the reform Public Finances Directorate General 5 E-invoicing is applicable to: commercial transactions carried out between VAT-taxable persons established in France, including those under the VAT exemption scheme (B2B). Exceptions: I. Transactions exempt from VAT (under Art. 261 to 261 E of the General Tax Code) and transactions exempt from invoicing. II. Transactions resulting in a defence or security contract within the meaning of the Public Procurement Code. E-reportin"
